,Target_Variable,Target_Overweight,Target_Included,Items_Per_Scale,Predictions,mse,hit_0_trained,hit_1_trained,hit_0_untrained,hit_1_untrained
141,O1,1,TRUE,5,O1 ~ A6 + A4 + A9 + A3 + A5 + C10 + C2 + C1 + C6 + C3 + E5 + E8 + E10 + E4 + E6 + N4 + N7 + N9 + N5 + N3 + O6 + O7 + O5 + O2 + O6,"0,590550343","0,518669382","0,942973523","0,634866746","0,963333899"
142,O1,1,TRUE,5,O1 ~ A10 + A7 + A2 + A5 + A9 + C4 + C3 + C9 + C6 + C10 + E5 + E6 + E10 + E1 + E7 + N7 + N2 + N8 + N3 + N6 + O10 + O8 + O10 + O7 + O5,"0,517213951","0,549898167","0,956551256","0,665931081","0,972500424"
143,O1,1,TRUE,5,O1 ~ A4 + A3 + A2 + A7 + A9 + C10 + C1 + C9 + C2 + C4 + E8 + E1 + E3 + E5 + E6 + N4 + N5 + N2 + N7 + N3 + O10 + O5 + O3 + O8 + O2,"0,531369954","0,547182621","0,957230143","0,660499066","0,973858428"
144,O1,1,TRUE,5,O1 ~ A3 + A8 + A2 + A1 + A10 + C3 + C9 + C6 + C10 + C1 + E5 + E2 + E3 + E4 + E8 + N2 + N8 + N4 + N6 + N3 + O9 + O3 + O5 + O2 + O10,"0,609415383","0,498981670","0,938221317","0,621626209","0,962145646"
145,O1,1,TRUE,5,O1 ~ A6 + A5 + A4 + A9 + A8 + C6 + C1 + C3 + C7 + C8 + E7 + E5 + E9 + E8 + E3 + N10 + N2 + N7 + N5 + N4 + O4 + O2 + O10 + O6 + O9,"0,647086964","0,507807196","0,937542430","0,622305211","0,958411136"
146,O1,1,FALSE,5,O1 ~ A7 + A3 + A6 + A4 + A2 + C2 + C7 + C4 + C9 + C10 + E9 + E2 + E10 + E3 + E4 + N2 + N6 + N5 + N1 + N3,"0,669751889","0,483367278","0,928716904","0,571549822","0,949074860"
147,O1,1,FALSE,5,O1 ~ A2 + A5 + A10 + A4 + A3 + C1 + C6 + C5 + C2 + C10 + E3 + E10 + E8 + E4 + E9 + N4 + N8 + N3 + N9 + N6,"0,678133250","0,472505092","0,934147997","0,571719572","0,950432864"
148,O1,1,FALSE,5,O1 ~ A5 + A8 + A10 + A2 + A7 + C6 + C9 + C4 + C5 + C10 + E5 + E2 + E10 + E1 + E6 + N8 + N6 + N10 + N3 + N9,"0,669382036","0,484725051","0,933469111","0,574265829","0,949753862"
149,O1,1,FALSE,5,O1 ~ A5 + A9 + A4 + A7 + A10 + C7 + C9 + C6 + C5 + C1 + E2 + E10 + E4 + E5 + E3 + N8 + N1 + N6 + N5 + N9,"0,682188425","0,464358452","0,928716904","0,567475811","0,949414361"
150,O1,1,FALSE,5,O1 ~ A9 + A8 + A3 + A1 + A10 + C5 + C1 + C7 + C4 + C2 + E4 + E10 + E2 + E7 + E3 + N5 + N9 + N10 + N3 + N8,"0,691664633","0,482688391","0,932111337","0,563062298","0,948735359"
151,O1,1,TRUE,6,O1 ~ A5 + A3 + A7 + A4 + A10 + A2 + C1 + C2 + C9 + C7 + C3 + C10 + E6 + E2 + E8 + E10 + E1 + E3 + N8 + N7 + N2 + N5 + N10 + N4 + O8 + O7 + O9 + O2 + O4 + O2,"0,511388333","0,545145961","0,959266802","0,678832117","0,975216432"
152,O1,1,TRUE,6,O1 ~ A8 + A9 + A7 + A2 + A6 + A3 + C9 + C4 + C7 + C5 + C3 + C10 + E5 + E10 + E4 + E6 + E9 + E8 + N4 + N2 + N1 + N9 + N7 + N6 + O10 + O3 + O6 + O8 + O5 + O2,"0,530862240","0,536320434","0,948404616","0,674079104","0,972500424"
153,O1,1,TRUE,6,O1 ~ A10 + A9 + A5 + A1 + A8 + A2 + C6 + C2 + C10 + C9 + C4 + C5 + E1 + E8 + E3 + E4 + E5 + E10 + N8 + N10 + N4 + N2 + N7 + N9 + O2 + O5 + O6 + O7 + O9 + O6,"0,586924823","0,524100475","0,945689070","0,642335766","0,966219657"
154,O1,1,TRUE,6,O1 ~ A10 + A9 + A1 + A5 + A6 + A4 + C8 + C2 + C9 + C1 + C6 + C4 + E10 + E9 + E6 + E5 + E8 + E3 + N6 + N2 + N7 + N4 + N9 + N3 + O6 + O8 + O5 + O9 + O10 + O4,"0,539474306","0,544467074","0,955193483","0,667798336","0,974197929"
155,O1,1,TRUE,6,O1 ~ A10 + A4 + A8 + A6 + A1 + A5 + C1 + C7 + C6 + C8 + C4 + C5 + E1 + E6 + E2 + E3 + E4 + E10 + N3 + N6 + N8 + N1 + N5 + N2 + O2 + O5 + O9 + O7 + O3 + O10,"0,590033411","0,520027155","0,938221317","0,642335766","0,964861653"
156,O1,1,FALSE,6,O1 ~ A10 + A4 + A6 + A1 + A8 + A9 + C8 + C5 + C4 + C1 + C10 + C6 + E8 + E9 + E5 + E10 + E7 + E2 + N6 + N3 + N2 + N7 + N5 + N10,"0,687105325","0,479972845","0,936863544","0,582583602","0,951451366"
157,O1,1,FALSE,6,O1 ~ A6 + A1 + A3 + A10 + A2 + A9 + C8 + C9 + C3 + C10 + C4 + C5 + E8 + E5 + E4 + E1 + E9 + E3 + N9 + N1 + N2 + N5 + N7 + N6,"0,660098013","0,507128310","0,927359131","0,606688168","0,951960618"
158,O1,1,FALSE,6,O1 ~ A8 + A1 + A3 + A7 + A5 + A2 + C2 + C1 + C4 + C9 + C10 + C5 + E3 + E2 + E9 + E8 + E6 + E5 + N1 + N5 + N7 + N8 + N9 + N3,"0,669309239","0,477257298","0,931432451","0,591071125","0,953488372"
159,O1,1,FALSE,6,O1 ~ A10 + A1 + A7 + A9 + A2 + A4 + C8 + C1 + C2 + C4 + C3 + C7 + E2 + E1 + E5 + E10 + E7 + E6 + N4 + N2 + N10 + N5 + N8 + N6,"0,656979271","0,489477257","0,932111337","0,594635885","0,954337124"
160,O1,1,FALSE,6,O1 ~ A5 + A3 + A2 + A4 + A10 + A7 + C9 + C1 + C6 + C5 + C3 + C2 + E5 + E8 + E9 + E1 + E6 + E10 + N10 + N2 + N1 + N4 + N5 + N9,"0,649844235","0,487440597","0,936184657","0,600067900","0,957222882"
161,O1,1,TRUE,7,O1 ~ A8 + A5 + A1 + A3 + A2 + A10 + A9 + C5 + C1 + C6 + C2 + C8 + C10 + C3 + E10 + E8 + E7 + E2 + E3 + E4 + E6 + N10 + N4 + N7 + N6 + N5 + N2 + N1 + O5 + O3 + O7 + O6 + O9 + O6 + O10,"0,579378825","0,524100475","0,942294637","0,652011543","0,967068409"
162,O1,1,TRUE,7,O1 ~ A7 + A4 + A9 + A5 + A8 + A6 + A10 + C10 + C2 + C6 + C1 + C7 + C3 + C8 + E1 + E8 + E2 + E9 + E7 + E10 + E4 + N6 + N9 + N8 + N3 + N1 + N4 + N5 + O4 + O6 + O3 + O7 + O2 + O6 + O8,"0,517332944","0,542430414","0,955872369","0,683245629","0,974707180"
163,O1,1,TRUE,7,O1 ~ A5 + A1 + A4 + A10 + A6 + A9 + A8 + C10 + C2 + C3 + C6 + C9 + C8 + C5 + E1 + E9 + E5 + E7 + E10 + E6 + E8 + N2 + N9 + N3 + N1 + N5 + N10 + N6 + O4 + O7 + O3 + O10 + O2 + O2 + O9,"0,587721951","0,532247115","0,945010183","0,655236802","0,968426413"
164,O1,1,TRUE,7,O1 ~ A1 + A4 + A8 + A5 + A2 + A9 + A7 + C2 + C7 + C9 + C5 + C10 + C4 + C8 + E5 + E8 + E1 + E9 + E6 + E4 + E10 + N6 + N2 + N3 + N1 + N4 + N7 + N9 + O4 + O7 + O9 + O6 + O9 + O3 + O2,"0,584791940","0,534283775","0,940936864","0,659650314","0,966219657"
165,O1,1,TRUE,7,O1 ~ A1 + A3 + A5 + A7 + A9 + A6 + A4 + C2 + C4 + C6 + C7 + C9 + C5 + C8 + E9 + E7 + E1 + E10 + E3 + E4 + E2 + N2 + N1 + N9 + N8 + N6 + N3 + N5 + O8 + O5 + O3 + O9 + O6 + O7 + O10,"0,509489377","0,541751527","0,957909029","0,683585130","0,975046681"
166,O1,1,FALSE,7,O1 ~ A10 + A8 + A5 + A6 + A7 + A4 + A1 + C8 + C6 + C9 + C5 + C2 + C7 + C1 + E3 + E8 + E10 + E2 + E6 + E5 + E7 + N4 + N5 + N2 + N3 + N10 + N1 + N9,"0,678051089","0,485403938","0,932790224","0,599898150","0,957732134"
167,O1,1,FALSE,7,O1 ~ A7 + A5 + A3 + A2 + A6 + A1 + A10 + C9 + C1 + C8 + C7 + C10 + C4 + C5 + E5 + E1 + E3 + E4 + E6 + E2 + E9 + N6 + N4 + N9 + N3 + N5 + N1 + N2,"0,661214952","0,485403938","0,933469111","0,602444407","0,955525378"
168,O1,1,FALSE,7,O1 ~ A5 + A2 + A10 + A9 + A4 + A7 + A3 + C7 + C2 + C8 + C4 + C6 + C3 + C1 + E3 + E7 + E5 + E4 + E9 + E10 + E8 + N1 + N9 + N5 + N3 + N7 + N8 + N4,"0,660386796","0,487440597","0,931432451","0,606009167","0,953827873"
169,O1,1,FALSE,7,O1 ~ A3 + A2 + A9 + A4 + A10 + A1 + A8 + C6 + C7 + C4 + C1 + C8 + C9 + C10 + E7 + E10 + E4 + E3 + E6 + E2 + E9 + N6 + N4 + N8 + N1 + N10 + N5 + N2,"0,666510700","0,472505092","0,934826884","0,593277882","0,956883381"
170,O1,1,FALSE,7,O1 ~ A8 + A1 + A4 + A6 + A7 + A10 + A3 + C8 + C3 + C9 + C4 + C10 + C6 + C5 + E1 + E9 + E3 + E6 + E10 + E8 + E5 + N3 + N8 + N9 + N2 + N6 + N10 + N7,"0,657705749","0,503054990","0,929395791","0,612629435","0,955355627"
171,O1,1,TRUE,8,O1 ~ A8 + A6 + A4 + A7 + A3 + A1 + A9 + A2 + C10 + C1 + C3 + C9 + C8 + C2 + C5 + C6 + E4 + E3 + E1 + E7 + E8 + E5 + E2 + E9 + N5 + N7 + N3 + N8 + N4 + N1 + N6 + N10 + O2 + O3 + O9 + O10 + O4 + O2 + O6 + O7,"0,581295627","0,534283775","0,947046843","0,663045323","0,968596164"
172,O1,1,TRUE,8,O1 ~ A9 + A3 + A5 + A6 + A2 + A1 + A7 + A4 + C5 + C6 + C3 + C10 + C2 + C9 + C7 + C4 + E10 + E1 + E8 + E5 + E2 + E4 + E6 + E3 + N10 + N5 + N9 + N1 + N3 + N4 + N8 + N6 + O2 + O8 + O6 + O3 + O5 + O7 + O9 + O4,"0,508817991","0,554650373","0,959945689","0,697674419","0,977083687"
173,O1,1,TRUE,8,O1 ~ A7 + A2 + A3 + A10 + A5 + A1 + A4 + A9 + C6 + C8 + C9 + C5 + C7 + C1 + C10 + C2 + E7 + E8 + E3 + E1 + E4 + E2 + E10 + E5 + N2 + N7 + N3 + N4 + N6 + N5 + N8 + N10 + O9 + O5 + O7 + O10 + O8 + O2 + O10 + O3,"0,506623641","0,553292600","0,958587916","0,693260906","0,977423188"
174,O1,1,TRUE,8,O1 ~ A1 + A6 + A4 + A10 + A8 + A3 + A9 + A5 + C10 + C3 + C2 + C4 + C7 + C5 + C8 + C1 + E5 + E6 + E9 + E3 + E10 + E1 + E4 + E7 + N4 + N2 + N8 + N7 + N1 + N9 + N3 + N10 + O2 + O3 + O7 + O9 + O8 + O5 + O6 + O4,"0,514612922","0,550577054","0,955872369","0,694618910","0,976065184"
175,O1,1,TRUE,8,O1 ~ A7 + A3 + A8 + A4 + A5 + A1 + A9 + A2 + C3 + C6 + C4 + C8 + C9 + C7 + C2 + C1 + E8 + E6 + E9 + E2 + E1 + E4 + E5 + E3 + N1 + N2 + N9 + N7 + N6 + N8 + N4 + N3 + O9 + O3 + O7 + O3 + O2 + O4 + O5 + O8,"0,512169880","0,559402580","0,956551256","0,696486165","0,978102190"
176,O1,1,FALSE,8,O1 ~ A8 + A1 + A4 + A7 + A9 + A3 + A2 + A6 + C8 + C4 + C10 + C3 + C6 + C9 + C7 + C1 + E4 + E8 + E7 + E2 + E1 + E10 + E9 + E6 + N5 + N1 + N7 + N6 + N3 + N8 + N9 + N4,"0,648944926","0,493550577","0,933469111","0,616533695","0,958411136"
177,O1,1,FALSE,8,O1 ~ A6 + A9 + A5 + A7 + A1 + A8 + A4 + A2 + C7 + C8 + C9 + C1 + C5 + C10 + C6 + C3 + E4 + E8 + E2 + E10 + E7 + E5 + E9 + E3 + N2 + N10 + N6 + N4 + N7 + N5 + N9 + N3,"0,657953470","0,489477257","0,936184657","0,617042947","0,958241385"
178,O1,1,FALSE,8,O1 ~ A4 + A1 + A8 + A6 + A3 + A9 + A5 + A7 + C9 + C7 + C3 + C4 + C2 + C6 + C5 + C10 + E6 + E9 + E1 + E7 + E4 + E8 + E2 + E3 + N5 + N7 + N3 + N6 + N1 + N4 + N2 + N8,"0,649011189","0,479293958","0,930074678","0,620268206","0,957222882"
179,O1,1,FALSE,8,O1 ~ A8 + A5 + A3 + A6 + A10 + A2 + A7 + A1 + C1 + C8 + C9 + C2 + C4 + C6 + C7 + C5 + E10 + E2 + E7 + E1 + E8 + E3 + E9 + E5 + N8 + N3 + N5 + N7 + N10 + N4 + N1 + N9,"0,672836544","0,479293958","0,932111337","0,600916653","0,956204380"
180,O1,1,FALSE,8,O1 ~ A5 + A1 + A4 + A10 + A8 + A3 + A2 + A9 + C9 + C7 + C10 + C1 + C5 + C3 + C6 + C8 + E6 + E7 + E3 + E8 + E2 + E10 + E5 + E9 + N7 + N3 + N10 + N5 + N4 + N9 + N1 + N2,"0,649354109","0,494229464","0,934147997","0,621116958","0,958580886"
181,O1,1,TRUE,9,O1 ~ A9 + A10 + A6 + A4 + A1 + A3 + A7 + A8 + A5 + C6 + C9 + C10 + C2 + C7 + C4 + C8 + C1 + C5 + E7 + E9 + E1 + E6 + E10 + E8 + E4 + E3 + E2 + N1 + N4 + N7 + N8 + N9 + N2 + N6 + N3 + N10 + O6 + O8 + O7 + O3 + O10 + O5 + O9 + O2 + O4,"0,517938457","0,544467074","0,955872369","0,695297912","0,976913937"
182,O1,1,TRUE,9,O1 ~ A9 + A3 + A2 + A6 + A10 + A8 + A4 + A5 + A7 + C9 + C5 + C1 + C4 + C7 + C2 + C10 + C6 + C3 + E3 + E4 + E1 + E5 + E8 + E6 + E7 + E9 + E2 + N8 + N9 + N5 + N1 + N2 + N10 + N3 + N7 + N6 + O5 + O4 + O4 + O3 + O9 + O2 + O7 + O4 + O10,"0,568319963","0,531568228","0,946367957","0,668816839","0,969784417"
183,O1,1,TRUE,9,O1 ~ A8 + A10 + A7 + A9 + A2 + A4 + A1 + A3 + A5 + C1 + C9 + C5 + C6 + C8 + C2 + C10 + C4 + C3 + E3 + E10 + E4 + E5 + E9 + E8 + E1 + E2 + E6 + N2 + N7 + N9 + N6 + N8 + N3 + N10 + N1 + N5 + O9 + O8 + O5 + O9 + O5 + O4 + O6 + O10 + O3,"0,531836656","0,549898167","0,955193483","0,688168392","0,975046681"
184,O1,1,TRUE,9,O1 ~ A1 + A3 + A10 + A8 + A4 + A7 + A9 + A6 + A2 + C7 + C9 + C1 + C10 + C3 + C8 + C2 + C5 + C6 + E9 + E8 + E1 + E10 + E7 + E2 + E3 + E4 + E5 + N10 + N4 + N9 + N7 + N3 + N2 + N8 + N5 + N6 + O10 + O2 + O9 + O3 + O4 + O4 + O6 + O8 + O5,"0,526566170","0,552613714","0,955872369","0,694618910","0,975555933"
185,O1,1,TRUE,9,O1 ~ A7 + A5 + A1 + A10 + A2 + A3 + A4 + A8 + A9 + C4 + C8 + C1 + C9 + C10 + C3 + C6 + C5 + C2 + E9 + E4 + E2 + E1 + E7 + E5 + E3 + E10 + E6 + N6 + N4 + N7 + N3 + N2 + N1 + N10 + N9 + N5 + O4 + O9 + O6 + O2 + O3 + O7 + O5 + O10 + O10,"0,573564769","0,538357094","0,947046843","0,671023595","0,970293668"
186,O1,1,FALSE,9,O1 ~ A7 + A2 + A3 + A1 + A8 + A10 + A6 + A9 + A4 + C4 + C10 + C8 + C2 + C3 + C9 + C5 + C7 + C6 + E6 + E3 + E8 + E10 + E7 + E2 + E4 + E1 + E5 + N2 + N10 + N9 + N8 + N4 + N6 + N3 + N7 + N1,"0,653771907","0,500339443","0,935505771","0,627737226","0,959090137"
187,O1,1,FALSE,9,O1 ~ A4 + A3 + A6 + A10 + A7 + A1 + A2 + A5 + A9 + C9 + C2 + C4 + C7 + C8 + C6 + C1 + C5 + C10 + E9 + E7 + E2 + E1 + E8 + E10 + E5 + E6 + E3 + N4 + N2 + N5 + N7 + N1 + N3 + N9 + N6 + N8,"0,650739581","0,486761711","0,939579090","0,622135461","0,960957393"
188,O1,1,FALSE,9,O1 ~ A6 + A7 + A2 + A10 + A1 + A3 + A4 + A8 + A5 + C6 + C8 + C1 + C7 + C5 + C4 + C2 + C3 + C10 + E10 + E9 + E6 + E8 + E7 + E1 + E3 + E5 + E2 + N5 + N2 + N7 + N6 + N4 + N8 + N1 + N9 + N10,"0,637939689","0,503733876","0,937542430","0,629264980","0,961466644"
189,O1,1,FALSE,9,O1 ~ A9 + A6 + A3 + A2 + A7 + A4 + A5 + A10 + A1 + C10 + C7 + C2 + C6 + C4 + C5 + C1 + C9 + C3 + E10 + E2 + E4 + E6 + E5 + E1 + E9 + E3 + E7 + N5 + N10 + N8 + N6 + N1 + N2 + N9 + N3 + N4,"0,638139002","0,496266124","0,938221317","0,628246478","0,961806145"
190,O1,1,FALSE,9,O1 ~ A7 + A1 + A6 + A3 + A2 + A8 + A10 + A9 + A4 + C9 + C4 + C5 + C2 + C6 + C3 + C1 + C10 + C7 + E7 + E10 + E9 + E8 + E2 + E6 + E5 + E4 + E3 + N7 + N5 + N3 + N4 + N6 + N10 + N8 + N9 + N1,"0,644040384","0,498302783","0,934826884","0,627567476","0,959769139"
191,O2,1,TRUE,1,O2 ~ A3 + C8 + E9 + N9 + O7,"0,810409532","0,439239647","0,911065852","0,476829061","0,914955016"
192,O2,1,TRUE,1,O2 ~ A1 + C6 + E10 + N9 + O4,"0,679732626","0,541072641","0,921928038","0,552368019","0,929723307"
193,O2,1,TRUE,1,O2 ~ A1 + C8 + E10 + N4 + O3,"0,910419663","0,427019688","0,898167006","0,435579698","0,900695977"
194,O2,1,TRUE,1,O2 ~ A4 + C8 + E9 + N2 + O9,"0,919128812","0,415478615","0,888662593","0,435919199","0,895942964"
195,O2,1,TRUE,1,O2 ~ A1 + C10 + E7 + N2 + O4,"0,683958951","0,540393754","0,922606925","0,554744526","0,928535053"
196,O2,2,TRUE,1,O2 ~ A2 + C7 + E4 + N8 + O3 + O1,"0,860389426","0,452138493","0,912423625","0,474113054","0,911729757"
197,O2,2,TRUE,1,O2 ~ A8 + C5 + E9 + N4 + O1 + O8,"0,860961013","0,437202987","0,903598099","0,469190290","0,906297742"
198,O2,2,TRUE,1,O2 ~ A9 + C8 + E1 + N1 + O1 + O3,"0,854760385","0,450780720","0,915818058","0,469190290","0,915634018"
199,O2,2,TRUE,1,O2 ~ A10 + C2 + E7 + N2 + O1 + O7,"0,811336709","0,484046164","0,909708079","0,501952130","0,915124767"
200,O2,2,TRUE,1,O2 ~ A10 + C7 + E3 + N2 + O9 + O3,"0,915846737","0,404616429","0,896809233","0,448141232","0,899847225"
201,O2,3,TRUE,1,O2 ~ A5 + C6 + E10 + N7 + O8 + O7 + O6,"0,750613649","0,493550577","0,918533605","0,524019691","0,927007299"
202,O2,3,TRUE,1,O2 ~ A3 + C2 + E4 + N8 + O3 + O9 + O8,"0,832063261","0,439918534","0,900203666","0,479545069","0,913936513"
203,O2,3,TRUE,1,O2 ~ A8 + C6 + E9 + N7 + O6 + O7 + O4,"0,620601577","0,533604888","0,927359131","0,576133084","0,942624342"
204,O2,3,TRUE,1,O2 ~ A1 + C3 + E7 + N7 + O6 + O3 + O4,"0,663853219","0,533604888","0,925322471","0,564759803","0,938380581"
205,O2,3,TRUE,1,O2 ~ A6 + C1 + E2 + N4 + O1 + O8 + O5,"0,806747177","0,456890699","0,906313646","0,495841114","0,918689526"
206,O2,4,TRUE,1,O2 ~ A5 + C3 + E5 + N6 + O8 + O9 + O4 + O3,"0,649685889","0,545824847","0,923964698","0,583602105","0,942115091"
207,O2,4,TRUE,1,O2 ~ A6 + C2 + E5 + N7 + O9 + O10 + O4 + O8,"0,649738888","0,546503734","0,920570265","0,585469360","0,936343575"
208,O2,4,TRUE,1,O2 ~ A3 + C7 + E5 + N6 + O1 + O8 + O5 + O9,"0,785885837","0,471147318","0,915818058","0,512137158","0,924630793"
209,O2,4,TRUE,1,O2 ~ A7 + C5 + E5 + N4 + O6 + O9 + O7 + O7,"0,775703605","0,466395112","0,901561439","0,514683415","0,919538279"
210,O2,4,TRUE,1,O2 ~ A4 + C1 + E6 + N8 + O7 + O9 + O6 + O3,"0,749055928","0,465716225","0,911065852","0,524019691","0,926498048"
211,O2,5,TRUE,1,O2 ~ A2 + C2 + E5 + N3 + O4 + O5 + O1 + O4 + O8,"0,643377075","0,539714868","0,921928038","0,581734850","0,938041080"
212,O2,5,TRUE,1,O2 ~ A10 + C7 + E3 + N3 + O4 + O7 + O8 + O3 + O1,"0,609254006","0,541751527","0,922606925","0,594296384","0,946189102"
213,O2,5,TRUE,1,O2 ~ A6 + C8 + E9 + N9 + O3 + O1 + O9 + O6 + O7,"0,737801786","0,469789545","0,913781399","0,534713970","0,934815821"
214,O2,5,TRUE,1,O2 ~ A4 + C8 + E4 + N8 + O6 + O8 + O10 + O9 + O7,"0,747784865","0,468431772","0,917854718","0,535732473","0,930232558"
215,O2,5,TRUE,1,O2 ~ A8 + C7 + E6 + N5 + O10 + O4 + O3 + O7 + O6,"0,607856708","0,544467074","0,932111337","0,598540146","0,948226108"
216,O2,6,TRUE,1,O2 ~ A3 + C3 + E2 + N10 + O7 + O6 + O1 + O5 + O9 + O4,"0,608561735","0,529531568","0,931432451","0,598370396","0,949753862"
217,O2,6,TRUE,1,O2 ~ A2 + C10 + E10 + N6 + O4 + O8 + O3 + O6 + O6 + O1,"0,621310315","0,552613714","0,923964698","0,593787133","0,946189102"
218,O2,6,TRUE,1,O2 ~ A2 + C3 + E1 + N9 + O6 + O6 + O9 + O1 + O8 + O10,"0,779084499","0,476578411","0,909708079","0,521812935","0,927686301"
219,O2,6,TRUE,1,O2 ~ A3 + C2 + E7 + N9 + O7 + O8 + O5 + O1 + O6 + O10,"0,745966680","0,489477257","0,916496945","0,546257002","0,931590562"
220,O2,6,TRUE,1,O2 ~ A3 + C4 + E5 + N3 + O3 + O5 + O9 + O8 + O1 + O4,"0,632040918","0,543788187","0,923285811","0,592768630","0,942284841"
221,O2,7,TRUE,1,O2 ~ A8 + C3 + E9 + N5 + O3 + O10 + O7 + O1 + O8 + O9 + O5,"0,754810726","0,466395112","0,913781399","0,541164488","0,933288067"
222,O2,7,TRUE,1,O2 ~ A8 + C9 + E5 + N3 + O3 + O4 + O6 + O5 + O9 + O10 + O7,"0,605774355","0,546503734","0,932790224","0,607197420","0,950432864"
223,O2,7,TRUE,1,O2 ~ A10 + C3 + E6 + N5 + O1 + O8 + O6 + O7 + O10 + O8 + O9,"0,739794623","0,488798371","0,917854718","0,546936004","0,934306569"
224,O2,7,TRUE,1,O2 ~ A2 + C6 + E4 + N5 + O1 + O4 + O6 + O3 + O8 + O4 + O5,"0,621874174","0,546503734","0,928038018","0,600067900","0,949074860"
225,O2,7,TRUE,1,O2 ~ A3 + C3 + E4 + N1 + O9 + O4 + O7 + O8 + O1 + O5 + O6,"0,602030269","0,545145961","0,931432451","0,608894924","0,952469869"
226,O2,8,TRUE,1,O2 ~ A3 + C10 + E4 + N10 + O4 + O3 + O7 + O6 + O5 + O8 + O9 + O1,"0,600709396","0,537678208","0,929395791","0,607536921","0,954846376"
227,O2,8,TRUE,1,O2 ~ A9 + C9 + E7 + N5 + O3 + O5 + O6 + O5 + O8 + O1 + O7 + O4,"0,606143369","0,547182621","0,932111337","0,608385673","0,952809370"
228,O2,8,TRUE,1,O2 ~ A10 + C10 + E9 + N1 + O4 + O7 + O1 + O6 + O10 + O8 + O3 + O5,"0,607722695","0,544467074","0,929395791","0,609404176","0,953148871"
229,O2,8,TRUE,1,O2 ~ A3 + C2 + E10 + N1 + O1 + O5 + O8 + O4 + O7 + O5 + O10 + O5,"0,598094063","0,552613714","0,935505771","0,603802410","0,951281616"
230,O2,8,TRUE,1,O2 ~ A4 + C4 + E1 + N2 + O3 + O3 + O9 + O10 + O1 + O6 + O7 + O8,"0,749976772","0,479293958","0,915139172","0,553216771","0,932269564"
231,O2,9,TRUE,1,O2 ~ A7 + C8 + E4 + N9 + O6 + O5 + O9 + O7 + O10 + O1 + O8 + O9 + O4,"0,600925580","0,536999321","0,927359131","0,609064675","0,951111866"
232,O2,9,TRUE,1,O2 ~ A5 + C10 + E6 + N7 + O8 + O7 + O1 + O7 + O9 + O10 + O4 + O5 + O6,"0,603148071","0,539714868","0,930074678","0,611610932","0,953148871"
233,O2,9,TRUE,1,O2 ~ A8 + C4 + E6 + N6 + O1 + O6 + O3 + O4 + O5 + O10 + O9 + O8 + O7,"0,596611527","0,547861507","0,937542430","0,618231200","0,956713631"
234,O2,9,TRUE,1,O2 ~ A10 + C9 + E5 + N1 + O3 + O5 + O7 + O1 + O4 + O6 + O9 + O10 + O4,"0,609089150","0,544467074","0,932111337","0,614326939","0,952469869"
235,O2,9,TRUE,1,O2 ~ A8 + C8 + E8 + N8 + O10 + O5 + O10 + O3 + O7 + O8 + O4 + O1 + O6,"0,609471999","0,543788187","0,932790224","0,611101681","0,951790867"
236,O2,1,FALSE,1,O2 ~ A2 + C1 + E9 + N5,"0,891130216","0,417515275","0,904276986","0,433712443","0,903072483"
237,O2,1,FALSE,1,O2 ~ A8 + C1 + E4 + N6,"0,898260206","0,420230821","0,902240326","0,429638432","0,901884230"
238,O2,1,FALSE,1,O2 ~ A10 + C7 + E10 + N8,"0,933218059","0,406653089","0,886625933","0,418774402","0,890680699"
239,O2,1,FALSE,1,O2 ~ A10 + C9 + E1 + N1,"0,939157306","0,406653089","0,883910387","0,418265150","0,890171448"
240,O2,1,FALSE,1,O2 ~ A2 + C4 + E3 + N8,"0,944537585","0,395112016","0,891378140","0,404685113","0,899337973"
241,O2,1,TRUE,2,O2 ~ A1 + A2 + C9 + C1 + E1 + E4 + N9 + N5 + O5 + O5,"0,843363545","0,436524100","0,904276986","0,488541843","0,921914785"
242,O2,1,TRUE,2,O2 ~ A8 + A7 + C5 + C8 + E3 + E1 + N9 + N2 + O10 + O3,"0,863203636","0,447386286","0,894772573","0,495331862","0,917840774"
243,O2,1,TRUE,2,O2 ~ A8 + A5 + C8 + C6 + E6 + E10 + N4 + N8 + O8 + O5,"0,828252922","0,463679566","0,907671419","0,508911900","0,925819046"
244,O2,1,TRUE,2,O2 ~ A5 + A1 + C10 + C8 + E8 + E3 + N10 + N6 + O7 + O6,"0,769160436","0,464358452","0,917175832","0,533186216","0,929893057"
245,O2,1,TRUE,2,O2 ~ A3 + A5 + C8 + C4 + E4 + E10 + N4 + N2 + O10 + O1,"0,840710523","0,469110659","0,911065852","0,506365643","0,923951791"
246,O2,2,TRUE,2,O2 ~ A6 + A1 + C6 + C4 + E8 + E5 + N4 + N7 + O9 + O3 + O8 + O1,"0,810661202","0,467752885","0,911065852","0,528263453","0,929214055"
247,O2,2,TRUE,2,O2 ~ A1 + A4 + C4 + C6 + E5 + E4 + N9 + N5 + O9 + O8 + O6 + O8,"0,786666062","0,454175153","0,916496945","0,529281956","0,933797318"
248,O2,2,TRUE,2,O2 ~ A4 + A8 + C1 + C3 + E9 + E2 + N1 + N5 + O9 + O8 + O1 + O5,"0,794890470","0,458248473","0,918533605","0,531488712","0,930911560"
